Study Name	Ge_thermal
8.670000E-8	1.206256E-2
8.675000E-8	1.196321E-2
8.680000E-8	1.182275E-2
8.685000E-8	1.167543E-2
8.690000E-8	1.154525E-2
8.695000E-8	1.141164E-2
8.700000E-8	1.127460E-2
8.705000E-8	1.119581E-2
8.710000E-8	1.117183E-2
8.715000E-8	1.118896E-2
8.720000E-8	1.125747E-2
8.725000E-8	1.135683E-2
8.730000E-8	1.146988E-2
8.735000E-8	1.161377E-2
8.740000E-8	1.177821E-2
8.745000E-8	1.191182E-2
8.750000E-8	1.203515E-2
8.755000E-8	1.216876E-2
8.760000E-8	1.226469E-2
8.765000E-8	1.233320E-2
8.770000E-8	1.241885E-2
8.775000E-8	1.251478E-2
8.780000E-8	1.258329E-2
8.785000E-8	1.264496E-2
8.790000E-8	1.269977E-2
8.795000E-8	1.275459E-2
8.800000E-8	1.283681E-2
8.805000E-8	1.293616E-2
8.810000E-8	1.301496E-2
8.815000E-8	1.307662E-2
8.820000E-8	1.312458E-2
8.825000E-8	1.312801E-2
8.830000E-8	1.309375E-2
8.835000E-8	1.305949E-2
8.840000E-8	1.301496E-2
8.845000E-8	1.294644E-2
8.850000E-8	1.285737E-2
8.855000E-8	1.276829E-2
8.860000E-8	1.268950E-2
8.865000E-8	1.262783E-2
8.870000E-8	1.256616E-2
8.875000E-8	1.249422E-2
8.880000E-8	1.241200E-2
8.885000E-8	1.235033E-2
8.890000E-8	1.231265E-2
8.895000E-8	1.226469E-2
8.900000E-8	1.219274E-2
8.905000E-8	1.211737E-2
8.910000E-8	1.203858E-2
8.915000E-8	1.192895E-2
8.920000E-8	1.182617E-2
8.925000E-8	1.174738E-2
8.930000E-8	1.165488E-2
8.935000E-8	1.155553E-2
8.940000E-8	1.146303E-2
8.945000E-8	1.136368E-2
8.950000E-8	1.126775E-2
8.955000E-8	1.119581E-2
8.960000E-8	1.114785E-2
8.965000E-8	1.109303E-2
8.970000E-8	1.103137E-2
8.975000E-8	1.096970E-2
8.980000E-8	1.091489E-2
8.985000E-8	1.086350E-2
8.990000E-8	1.082239E-2
8.995000E-8	1.079498E-2
9.000000E-8	1.077100E-2
9.005000E-8	1.075387E-2
9.010000E-8	1.073331E-2
9.015000E-8	1.072989E-2
9.020000E-8	1.075387E-2
9.025000E-8	1.076757E-2
9.030000E-8	1.079841E-2
9.035000E-8	1.085322E-2
9.040000E-8	1.091489E-2
9.045000E-8	1.097313E-2
9.050000E-8	1.103822E-2
9.055000E-8	1.111701E-2
9.060000E-8	1.119238E-2
9.065000E-8	1.126433E-2
9.070000E-8	1.134655E-2
9.075000E-8	1.143220E-2
9.080000E-8	1.152469E-2
9.085000E-8	1.158979E-2
9.090000E-8	1.161377E-2
9.095000E-8	1.164460E-2
9.100000E-8	1.167543E-2
9.105000E-8	1.167543E-2
9.110000E-8	1.166516E-2
9.115000E-8	1.163775E-2
9.120000E-8	1.159321E-2
9.125000E-8	1.157266E-2
9.130000E-8	1.155895E-2
9.135000E-8	1.151784E-2
9.140000E-8	1.148701E-2
9.145000E-8	1.149044E-2
9.150000E-8	1.146988E-2
9.155000E-8	1.144932E-2
9.160000E-8	1.150071E-2
9.165000E-8	1.158979E-2
9.170000E-8	1.165145E-2
9.175000E-8	1.170969E-2
9.180000E-8	1.177478E-2
9.185000E-8	1.183988E-2
9.190000E-8	1.190154E-2
9.195000E-8	1.193580E-2
9.200000E-8	1.192895E-2
9.205000E-8	1.191867E-2
9.210000E-8	1.188441E-2
9.215000E-8	1.179191E-2
9.220000E-8	1.167543E-2
9.225000E-8	1.154868E-2
9.230000E-8	1.139108E-2
9.235000E-8	1.118896E-2
9.240000E-8	1.098683E-2
9.245000E-8	1.082581E-2
9.250000E-8	1.070591E-2
9.255000E-8	1.061341E-2
9.260000E-8	1.053804E-2
9.265000E-8	1.049693E-2
9.270000E-8	1.048665E-2
9.275000E-8	1.048665E-2
9.280000E-8	1.051406E-2
9.285000E-8	1.058257E-2
9.290000E-8	1.063739E-2
9.295000E-8	1.065794E-2
9.300000E-8	1.066822E-2
9.305000E-8	1.068535E-2
9.310000E-8	1.068878E-2
9.315000E-8	1.069220E-2
9.320000E-8	1.068535E-2
9.325000E-8	1.068535E-2
9.330000E-8	1.070248E-2
9.335000E-8	1.074017E-2
9.340000E-8	1.078813E-2
9.345000E-8	1.086007E-2
9.350000E-8	1.093887E-2
9.355000E-8	1.101424E-2
9.360000E-8	1.108618E-2
9.365000E-8	1.114442E-2
9.370000E-8	1.117183E-2
9.375000E-8	1.116155E-2
9.380000E-8	1.114099E-2
9.385000E-8	1.109646E-2
9.390000E-8	1.102794E-2
9.395000E-8	1.095257E-2
9.400000E-8	1.089776E-2
9.405000E-8	1.086350E-2
9.410000E-8	1.083952E-2
9.415000E-8	1.082581E-2
9.420000E-8	1.081211E-2
9.425000E-8	1.080868E-2
9.430000E-8	1.082581E-2
9.435000E-8	1.087378E-2
9.440000E-8	1.092174E-2
9.445000E-8	1.095600E-2
9.450000E-8	1.098683E-2
9.455000E-8	1.101766E-2
9.460000E-8	1.103479E-2
9.465000E-8	1.104164E-2
9.470000E-8	1.104850E-2
9.475000E-8	1.106220E-2
9.480000E-8	1.107248E-2
9.485000E-8	1.105192E-2
9.490000E-8	1.101081E-2
9.495000E-8	1.096970E-2
9.500000E-8	1.092516E-2
9.505000E-8	1.087378E-2
9.510000E-8	1.079841E-2
9.515000E-8	1.069563E-2
9.520000E-8	1.058600E-2
9.525000E-8	1.050035E-2
9.530000E-8	1.043526E-2
9.535000E-8	1.035647E-2
9.540000E-8	1.026397E-2
9.545000E-8	1.020915E-2
9.550000E-8	1.015776E-2
9.555000E-8	1.010295E-2
9.560000E-8	1.009610E-2
9.565000E-8	1.011665E-2
9.570000E-8	1.013036E-2
9.575000E-8	1.017147E-2
9.580000E-8	1.024341E-2
9.585000E-8	1.030850E-2
9.590000E-8	1.034961E-2
9.595000E-8	1.039415E-2
9.600000E-8	1.041471E-2
9.605000E-8	1.040100E-2
9.610000E-8	1.038730E-2
9.615000E-8	1.036674E-2
9.620000E-8	1.031193E-2
9.625000E-8	1.023313E-2
9.630000E-8	1.015776E-2
9.635000E-8	1.005156E-2
9.640000E-8	9.955637E-3
9.645000E-8	9.904248E-3
9.650000E-8	9.856286E-3
9.655000E-8	9.818601E-3
9.660000E-8	9.842582E-3
9.665000E-8	9.911100E-3
9.670000E-8	9.965914E-3
9.675000E-8	1.002073E-2
9.680000E-8	1.011323E-2
9.685000E-8	1.019202E-2
9.690000E-8	1.021943E-2
9.695000E-8	1.022971E-2
9.700000E-8	1.025026E-2
9.705000E-8	1.023656E-2
9.710000E-8	1.017489E-2
9.715000E-8	1.014406E-2
9.720000E-8	1.014063E-2
9.725000E-8	1.009952E-2
9.730000E-8	1.005841E-2
9.735000E-8	1.009267E-2
9.740000E-8	1.015434E-2
9.745000E-8	1.020573E-2
9.750000E-8	1.028110E-2
9.755000E-8	1.038387E-2
9.760000E-8	1.045582E-2
9.765000E-8	1.052091E-2
9.770000E-8	1.058257E-2
9.775000E-8	1.059285E-2
9.780000E-8	1.057230E-2
9.785000E-8	1.054489E-2
9.790000E-8	1.048665E-2
9.795000E-8	1.038730E-2
9.800000E-8	1.030850E-2
9.805000E-8	1.024684E-2
9.810000E-8	1.017147E-2
9.815000E-8	1.011323E-2
9.820000E-8	1.006527E-2
9.825000E-8	1.002415E-2
9.830000E-8	1.001730E-2
9.835000E-8	1.003101E-2
9.840000E-8	1.002415E-2
9.845000E-8	1.000360E-2
9.850000E-8	1.000017E-2
9.855000E-8	9.996747E-3
9.860000E-8	9.972766E-3
9.865000E-8	9.921378E-3
9.870000E-8	9.852860E-3
9.875000E-8	9.798046E-3
9.880000E-8	9.753509E-3
9.885000E-8	9.691843E-3
9.890000E-8	9.630177E-3
9.895000E-8	9.592492E-3
9.900000E-8	9.568511E-3
9.905000E-8	9.558233E-3
9.910000E-8	9.565085E-3
9.915000E-8	9.589066E-3
9.920000E-8	9.616474E-3
9.925000E-8	9.654158E-3
9.930000E-8	9.705547E-3
9.935000E-8	9.736380E-3
9.940000E-8	9.750083E-3
9.945000E-8	9.743231E-3
9.950000E-8	9.729528E-3
9.955000E-8	9.705547E-3
9.960000E-8	9.657584E-3
9.965000E-8	9.606196E-3
9.970000E-8	9.571937E-3
9.975000E-8	9.547956E-3
9.980000E-8	9.554807E-3
9.985000E-8	9.595918E-3
9.990000E-8	9.630177E-3
9.995000E-8	9.674714E-3
1.000000E-7	9.756935E-3
1.000500E-7	9.846008E-3
1.001000E-7	9.914526E-3
1.001500E-7	9.972766E-3
1.002000E-7	1.000702E-2
1.002500E-7	1.004128E-2
1.003000E-7	1.006184E-2
1.003500E-7	1.003786E-2
1.004000E-7	9.983044E-3
1.004500E-7	9.962488E-3
1.005000E-7	9.952211E-3
1.005500E-7	9.900822E-3
1.006000E-7	9.846008E-3
1.006500E-7	9.822027E-3
1.007000E-7	9.787768E-3
1.007500E-7	9.722676E-3
1.008000E-7	9.661010E-3
1.008500E-7	9.606196E-3
1.009000E-7	9.523974E-3
1.009500E-7	9.445179E-3
1.010000E-7	9.366384E-3
1.010500E-7	9.256755E-3
1.011000E-7	9.160830E-3
1.011500E-7	9.099164E-3
1.012000E-7	9.027220E-3
1.012500E-7	8.962129E-3
1.013000E-7	8.934721E-3
1.013500E-7	8.914166E-3
1.014000E-7	8.890185E-3
1.014500E-7	8.900462E-3
1.015000E-7	8.897037E-3
1.015500E-7	8.873055E-3
1.016000E-7	8.869629E-3
1.016500E-7	8.890185E-3
1.017000E-7	8.886759E-3
1.017500E-7	8.869629E-3
1.018000E-7	8.876481E-3
1.018500E-7	8.879907E-3
1.019000E-7	8.869629E-3
1.019500E-7	8.866204E-3
1.020000E-7	8.886759E-3
1.020500E-7	8.938147E-3
1.021000E-7	8.986110E-3
1.021500E-7	9.016943E-3
1.022000E-7	9.064905E-3
1.022500E-7	9.143701E-3
1.023000E-7	9.201941E-3
1.023500E-7	9.225922E-3
1.024000E-7	9.236200E-3
1.024500E-7	9.260181E-3
1.025000E-7	9.284162E-3
1.025500E-7	9.308143E-3
1.026000E-7	9.342402E-3
1.026500E-7	9.356106E-3
1.027000E-7	9.369809E-3
1.027500E-7	9.397217E-3
1.028000E-7	9.410920E-3
1.028500E-7	9.380087E-3
1.029000E-7	9.332125E-3
1.029500E-7	9.297866E-3
1.030000E-7	9.263607E-3
1.030500E-7	9.229348E-3
1.031000E-7	9.208793E-3
1.031500E-7	9.167682E-3
1.032000E-7	9.136849E-3
1.032500E-7	9.143701E-3
1.033000E-7	9.150552E-3
1.033500E-7	9.150552E-3
1.034000E-7	9.171108E-3
1.034500E-7	9.215644E-3
1.035000E-7	9.263607E-3
1.035500E-7	9.311569E-3
1.036000E-7	9.362958E-3
1.036500E-7	9.417772E-3
1.037000E-7	9.469160E-3
1.037500E-7	9.503419E-3
1.038000E-7	9.510271E-3
1.038500E-7	9.510271E-3
1.039000E-7	9.493141E-3
1.039500E-7	9.445179E-3
1.040000E-7	9.397217E-3
1.040500E-7	9.352680E-3
1.041000E-7	9.253329E-3
1.041500E-7	9.129997E-3
1.042000E-7	9.054628E-3
1.042500E-7	8.996387E-3
1.043000E-7	8.893611E-3
1.043500E-7	8.787408E-3
1.044000E-7	8.708613E-3
1.044500E-7	8.619539E-3
1.045000E-7	8.523615E-3
1.045500E-7	8.448245E-3
1.046000E-7	8.366024E-3
1.046500E-7	8.259821E-3
1.047000E-7	8.174174E-3
1.047500E-7	8.115934E-3
1.048000E-7	8.074823E-3
1.048500E-7	8.047416E-3
1.049000E-7	8.050842E-3
1.049500E-7	8.085101E-3
1.050000E-7	8.160470E-3
1.050500E-7	8.246117E-3
1.051000E-7	8.328339E-3
1.051500E-7	8.420838E-3
1.052000E-7	8.527040E-3
1.052500E-7	8.636669E-3
1.053000E-7	8.722316E-3
1.053500E-7	8.742872E-3
1.054000E-7	8.725742E-3
1.054500E-7	8.705187E-3
1.055000E-7	8.650373E-3
1.055500E-7	8.568151E-3
1.056000E-7	8.496207E-3
1.056500E-7	8.427690E-3
1.057000E-7	8.366024E-3
1.057500E-7	8.324913E-3
1.058000E-7	8.304358E-3
1.058500E-7	8.314635E-3
1.059000E-7	8.372875E-3
1.059500E-7	8.451671E-3
1.060000E-7	8.523615E-3
1.060500E-7	8.622965E-3
1.061000E-7	8.736020E-3
1.061500E-7	8.828519E-3
1.062000E-7	8.890185E-3
1.062500E-7	8.938147E-3
1.063000E-7	8.989536E-3
1.063500E-7	9.037498E-3
1.064000E-7	9.054628E-3
1.064500E-7	9.044350E-3
1.065000E-7	9.027220E-3
1.065500E-7	8.999813E-3
1.066000E-7	8.965554E-3
1.066500E-7	8.914166E-3
1.067000E-7	8.849074E-3
1.067500E-7	8.770279E-3
1.068000E-7	8.691483E-3
1.068500E-7	8.602410E-3
1.069000E-7	8.496207E-3
1.069500E-7	8.410560E-3
1.070000E-7	8.345468E-3
1.070500E-7	8.249543E-3
1.071000E-7	8.153618E-3
1.071500E-7	8.095378E-3
1.072000E-7	8.050842E-3
1.072500E-7	7.999453E-3
1.073000E-7	7.996027E-3
1.073500E-7	8.047416E-3
1.074000E-7	8.105656E-3
1.074500E-7	8.157044E-3
1.075000E-7	8.239266E-3
1.075500E-7	8.328339E-3
1.076000E-7	8.407134E-3
1.076500E-7	8.468800E-3
1.077000E-7	8.509911E-3
1.077500E-7	8.513337E-3
1.078000E-7	8.499633E-3
1.078500E-7	8.482504E-3
1.079000E-7	8.427690E-3
1.079500E-7	8.359172E-3
1.080000E-7	8.311209E-3
1.080500E-7	8.266673E-3
1.081000E-7	8.228988E-3
1.081500E-7	8.205007E-3
1.082000E-7	8.205007E-3
1.082500E-7	8.208433E-3
1.083000E-7	8.228988E-3
1.083500E-7	8.246117E-3
1.084000E-7	8.256395E-3
1.084500E-7	8.294080E-3
1.085000E-7	8.338617E-3
1.085500E-7	8.362598E-3
1.086000E-7	8.366024E-3
1.086500E-7	8.376301E-3
1.087000E-7	8.376301E-3
1.087500E-7	8.386579E-3
1.088000E-7	8.424264E-3
1.088500E-7	8.461949E-3
1.089000E-7	8.503059E-3
1.089500E-7	8.578429E-3
1.090000E-7	8.674354E-3
1.090500E-7	8.749723E-3
1.091000E-7	8.807963E-3
1.091500E-7	8.852500E-3
1.092000E-7	8.862778E-3
1.092500E-7	8.831945E-3
1.093000E-7	8.749723E-3
1.093500E-7	8.629817E-3
1.094000E-7	8.496207E-3
1.094500E-7	8.366024E-3
1.095000E-7	8.246117E-3
1.095500E-7	8.136489E-3
1.096000E-7	8.047416E-3
1.096500E-7	7.975472E-3
1.097000E-7	7.930936E-3
1.097500E-7	7.920658E-3
1.098000E-7	7.934361E-3
1.098500E-7	7.941213E-3
1.099000E-7	7.937787E-3
1.099500E-7	7.944639E-3
1.100000E-7	7.978898E-3
1.100500E-7	8.009731E-3
1.101000E-7	8.026861E-3
1.101500E-7	8.057694E-3
1.102000E-7	8.098804E-3
1.102500E-7	8.139915E-3
1.103000E-7	8.174174E-3
1.103500E-7	8.191303E-3
1.104000E-7	8.205007E-3
1.104500E-7	8.218710E-3
1.105000E-7	8.222136E-3
1.105500E-7	8.208433E-3
1.106000E-7	8.174174E-3
1.106500E-7	8.119360E-3
1.107000E-7	8.043990E-3
1.107500E-7	7.951491E-3
1.108000E-7	7.858992E-3
1.108500E-7	7.787048E-3
1.109000E-7	7.725382E-3
1.109500E-7	7.660290E-3
1.110000E-7	7.622605E-3
1.110500E-7	7.626031E-3
1.111000E-7	7.656864E-3
1.111500E-7	7.718530E-3
1.112000E-7	7.790474E-3
1.112500E-7	7.855566E-3
1.113000E-7	7.934361E-3
1.113500E-7	8.016583E-3
1.114000E-7	8.078249E-3
1.114500E-7	8.105656E-3
1.115000E-7	8.109082E-3
1.115500E-7	8.081675E-3
1.116000E-7	8.033712E-3
1.116500E-7	7.989176E-3
1.117000E-7	7.951491E-3
1.117500E-7	7.917232E-3
1.118000E-7	7.865844E-3
1.118500E-7	7.804178E-3
1.119000E-7	7.780196E-3
1.119500E-7	7.797326E-3
1.120000E-7	7.824733E-3
1.120500E-7	7.869270E-3
1.121000E-7	7.913806E-3
1.121500E-7	7.951491E-3
1.122000E-7	7.982324E-3
1.122500E-7	7.999453E-3
1.123000E-7	7.982324E-3
1.123500E-7	7.958343E-3
1.124000E-7	7.930936E-3
1.124500E-7	7.882973E-3
1.125000E-7	7.817881E-3
1.125500E-7	7.752789E-3
1.126000E-7	7.697975E-3
1.126500E-7	7.667142E-3
1.127000E-7	7.653438E-3
1.127500E-7	7.653438E-3
1.128000E-7	7.650013E-3
1.128500E-7	7.639735E-3
1.129000E-7	7.632883E-3
1.129500E-7	7.639735E-3
1.130000E-7	7.639735E-3
1.130500E-7	7.615754E-3
1.131000E-7	7.591772E-3
1.131500E-7	7.581495E-3
1.132000E-7	7.584921E-3
1.132500E-7	7.578069E-3
1.133000E-7	7.560939E-3
1.133500E-7	7.560939E-3
1.134000E-7	7.588347E-3
1.134500E-7	7.605476E-3
1.135000E-7	7.619180E-3
1.135500E-7	7.632883E-3
1.136000E-7	7.626031E-3
1.136500E-7	7.608902E-3
1.137000E-7	7.602050E-3
1.137500E-7	7.591772E-3
1.138000E-7	7.564365E-3
1.138500E-7	7.554088E-3
1.139000E-7	7.571217E-3
1.139500E-7	7.612328E-3
1.140000E-7	7.643161E-3
1.140500E-7	7.656864E-3
1.141000E-7	7.694549E-3
1.141500E-7	7.756215E-3
1.142000E-7	7.800752E-3
1.142500E-7	7.835011E-3
1.143000E-7	7.855566E-3
1.143500E-7	7.835011E-3
1.144000E-7	7.800752E-3
1.144500E-7	7.752789E-3
1.145000E-7	7.677420E-3
1.145500E-7	7.571217E-3
1.146000E-7	7.499273E-3
1.146500E-7	7.434182E-3
1.147000E-7	7.348534E-3
1.147500E-7	7.290294E-3
1.148000E-7	7.300572E-3
1.148500E-7	7.341682E-3
1.149000E-7	7.396497E-3
1.149500E-7	7.482144E-3
1.150000E-7	7.591772E-3
1.150500E-7	7.684271E-3
1.151000E-7	7.756215E-3
1.151500E-7	7.821307E-3
1.152000E-7	7.848714E-3
1.152500E-7	7.838437E-3
1.153000E-7	7.838437E-3
1.153500E-7	7.814455E-3
1.154000E-7	7.735660E-3
1.154500E-7	7.650013E-3
1.155000E-7	7.591772E-3
1.155500E-7	7.536958E-3
1.156000E-7	7.478718E-3
1.156500E-7	7.430756E-3
1.157000E-7	7.375941E-3
1.157500E-7	7.327979E-3
1.158000E-7	7.303998E-3
1.158500E-7	7.293720E-3
1.159000E-7	7.266313E-3
1.159500E-7	7.259461E-3
1.160000E-7	7.262887E-3
1.160500E-7	7.276591E-3
1.161000E-7	7.300572E-3
1.161500E-7	7.321127E-3
1.162000E-7	7.327979E-3
1.162500E-7	7.348534E-3
1.163000E-7	7.386219E-3
1.163500E-7	7.396497E-3
1.164000E-7	7.369090E-3
1.164500E-7	7.331405E-3
1.165000E-7	7.286868E-3
1.165500E-7	7.238906E-3
1.166000E-7	7.187517E-3
1.166500E-7	7.098444E-3
1.167000E-7	6.992242E-3
1.167500E-7	6.923724E-3
1.168000E-7	6.886039E-3
1.168500E-7	6.838077E-3
1.169000E-7	6.814095E-3
1.169500E-7	6.855206E-3
1.170000E-7	6.923724E-3
1.170500E-7	6.978538E-3
1.171000E-7	7.050482E-3
1.171500E-7	7.156684E-3
1.172000E-7	7.245758E-3
1.172500E-7	7.297146E-3
1.173000E-7	7.345108E-3
1.173500E-7	7.399923E-3
1.174000E-7	7.465015E-3
1.174500E-7	7.519829E-3
1.175000E-7	7.554088E-3
1.175500E-7	7.574643E-3
1.176000E-7	7.584921E-3
1.176500E-7	7.557514E-3
1.177000E-7	7.502699E-3
1.177500E-7	7.458163E-3
1.178000E-7	7.393071E-3
1.178500E-7	7.290294E-3
1.179000E-7	7.204647E-3
1.179500E-7	7.160110E-3
1.180000E-7	7.119000E-3
1.180500E-7	7.071037E-3
1.181000E-7	7.047056E-3
1.181500E-7	7.077889E-3
1.182000E-7	7.136129E-3
1.182500E-7	7.187517E-3
1.183000E-7	7.232054E-3
1.183500E-7	7.280016E-3
1.184000E-7	7.334831E-3
1.184500E-7	7.362238E-3
1.185000E-7	7.358812E-3
1.185500E-7	7.345108E-3
1.186000E-7	7.355386E-3
1.186500E-7	7.348534E-3
1.187000E-7	7.310849E-3
1.187500E-7	7.293720E-3
1.188000E-7	7.300572E-3
1.188500E-7	7.303998E-3
1.189000E-7	7.327979E-3
1.189500E-7	7.379367E-3
1.190000E-7	7.434182E-3
1.190500E-7	7.512977E-3
1.191000E-7	7.619180E-3
1.191500E-7	7.691123E-3
1.192000E-7	7.728808E-3
1.192500E-7	7.783622E-3
1.193000E-7	7.824733E-3
1.193500E-7	7.800752E-3
1.194000E-7	7.769919E-3
1.194500E-7	7.759641E-3
1.195000E-7	7.708253E-3
1.195500E-7	7.608902E-3
1.196000E-7	7.516403E-3
1.196500E-7	7.434182E-3
1.197000E-7	7.365664E-3
1.197500E-7	7.303998E-3
1.198000E-7	7.256035E-3
1.198500E-7	7.208073E-3
1.199000E-7	7.184092E-3
1.199500E-7	7.197795E-3
1.200000E-7	7.218350E-3
1.200500E-7	7.238906E-3
1.201000E-7	7.290294E-3
1.201500E-7	7.379367E-3
1.202000E-7	7.478718E-3
1.202500E-7	7.571217E-3
1.203000E-7	7.643161E-3
1.203500E-7	7.711679E-3
1.204000E-7	7.759641E-3
1.204500E-7	7.773345E-3
1.205000E-7	7.759641E-3
1.205500E-7	7.728808E-3
1.206000E-7	7.677420E-3
1.206500E-7	7.612328E-3
1.207000E-7	7.533532E-3
1.207500E-7	7.461589E-3
1.208000E-7	7.420478E-3
1.208500E-7	7.389645E-3
1.209000E-7	7.345108E-3
1.209500E-7	7.321127E-3
1.210000E-7	7.331405E-3
1.210500E-7	7.331405E-3
1.211000E-7	7.293720E-3
1.211500E-7	7.266313E-3
1.212000E-7	7.245758E-3
1.212500E-7	7.184092E-3
1.213000E-7	7.095018E-3
1.213500E-7	7.016223E-3
1.214000E-7	6.937427E-3
1.214500E-7	6.841503E-3
1.215000E-7	6.776411E-3
1.215500E-7	6.738726E-3
1.216000E-7	6.701041E-3
1.216500E-7	6.694189E-3
1.217000E-7	6.728448E-3
1.217500E-7	6.772985E-3
1.218000E-7	6.851780E-3
1.218500E-7	6.947705E-3
1.219000E-7	7.005945E-3
1.219500E-7	7.047056E-3
1.220000E-7	7.105296E-3
1.220500E-7	7.122426E-3
1.221000E-7	7.084741E-3
1.221500E-7	7.067611E-3
1.222000E-7	7.040204E-3
1.222500E-7	6.968260E-3
1.223000E-7	6.906594E-3
1.223500E-7	6.875761E-3
1.224000E-7	6.810670E-3
1.224500E-7	6.742152E-3
1.225000E-7	6.728448E-3
1.225500E-7	6.742152E-3
1.226000E-7	6.728448E-3
1.226500E-7	6.707893E-3
1.227000E-7	6.690763E-3
1.227500E-7	6.697615E-3
1.228000E-7	6.704467E-3
1.228500E-7	6.701041E-3
1.229000E-7	6.728448E-3
1.229500E-7	6.779837E-3
1.230000E-7	6.814095E-3
1.230500E-7	6.838077E-3
1.231000E-7	6.882613E-3
1.231500E-7	6.947705E-3
1.232000E-7	7.009371E-3
1.232500E-7	7.053908E-3
1.233000E-7	7.084741E-3
1.233500E-7	7.095018E-3
1.234000E-7	7.084741E-3
1.234500E-7	7.064185E-3
1.235000E-7	7.033352E-3
1.235500E-7	6.981964E-3
1.236000E-7	6.903169E-3
1.236500E-7	6.831225E-3
1.237000E-7	6.776411E-3
1.237500E-7	6.735300E-3
1.238000E-7	6.714745E-3
1.238500E-7	6.728448E-3
1.239000E-7	6.745578E-3
1.239500E-7	6.769559E-3
1.240000E-7	6.800392E-3
1.240500E-7	6.831225E-3
1.241000E-7	6.872336E-3
1.241500E-7	6.899743E-3
1.242000E-7	6.906594E-3
1.242500E-7	6.889465E-3
1.243000E-7	6.872336E-3
1.243500E-7	6.879187E-3
1.244000E-7	6.862058E-3
1.244500E-7	6.793540E-3
1.245000E-7	6.759281E-3
1.245500E-7	6.759281E-3
1.246000E-7	6.735300E-3
1.246500E-7	6.694189E-3
1.247000E-7	6.673634E-3
1.247500E-7	6.656504E-3
1.248000E-7	6.635949E-3
1.248500E-7	6.632523E-3
1.249000E-7	6.632523E-3
1.249500E-7	6.622246E-3
1.250000E-7	6.632523E-3
1.250500E-7	6.653079E-3
1.251000E-7	6.649653E-3
1.251500E-7	6.649653E-3
1.252000E-7	6.666782E-3
1.252500E-7	6.683912E-3
1.253000E-7	6.694189E-3
1.253500E-7	6.697615E-3
1.254000E-7	6.707893E-3
1.254500E-7	6.735300E-3
1.255000E-7	6.749003E-3
1.255500E-7	6.718170E-3
1.256000E-7	6.690763E-3
1.256500E-7	6.656504E-3
1.257000E-7	6.584561E-3
1.257500E-7	6.485210E-3
1.258000E-7	6.402989E-3
1.258500E-7	6.313915E-3
1.259000E-7	6.217991E-3
1.259500E-7	6.149473E-3
1.260000E-7	6.122066E-3
1.260500E-7	6.094658E-3
1.261000E-7	6.091233E-3
1.261500E-7	6.125491E-3
1.262000E-7	6.166602E-3
1.262500E-7	6.200861E-3
1.263000E-7	6.255675E-3
1.263500E-7	6.296786E-3
1.264000E-7	6.307064E-3
1.264500E-7	6.324193E-3
1.265000E-7	6.337897E-3
1.265500E-7	6.307064E-3
1.266000E-7	6.241972E-3
1.266500E-7	6.197435E-3
1.267000E-7	6.170028E-3
1.267500E-7	6.142621E-3
1.268000E-7	6.094658E-3
1.268500E-7	6.084381E-3
1.269000E-7	6.104936E-3
1.269500E-7	6.135769E-3
1.270000E-7	6.176880E-3
1.270500E-7	6.259101E-3
1.271000E-7	6.327619E-3
1.271500E-7	6.375581E-3
1.272000E-7	6.454377E-3
1.272500E-7	6.550302E-3
1.273000E-7	6.622246E-3
1.273500E-7	6.687337E-3
1.274000E-7	6.762707E-3
1.274500E-7	6.790114E-3
1.275000E-7	6.776411E-3
1.275500E-7	6.779837E-3
1.276000E-7	6.803818E-3
1.276500E-7	6.803818E-3
1.277000E-7	6.790114E-3
1.277500E-7	6.779837E-3
1.278000E-7	6.759281E-3
1.278500E-7	6.745578E-3
1.279000E-7	6.731874E-3
1.279500E-7	6.704467E-3
1.280000E-7	6.683912E-3
1.280500E-7	6.653079E-3
1.281000E-7	6.601690E-3
1.281500E-7	6.543450E-3
1.282000E-7	6.505765E-3
1.282500E-7	6.464655E-3
1.283000E-7	6.406414E-3
1.283500E-7	6.344748E-3
1.284000E-7	6.289934E-3
1.284500E-7	6.224842E-3
1.285000E-7	6.163176E-3
1.285500E-7	6.135769E-3
1.286000E-7	6.125491E-3
1.286500E-7	6.128917E-3
1.287000E-7	6.170028E-3
1.287500E-7	6.214565E-3
1.288000E-7	6.235120E-3
1.288500E-7	6.272805E-3
1.289000E-7	6.334471E-3
1.289500E-7	6.368730E-3
1.290000E-7	6.368730E-3
1.290500E-7	6.344748E-3
1.291000E-7	6.283082E-3
1.291500E-7	6.217991E-3
1.292000E-7	6.173454E-3
1.292500E-7	6.111788E-3
1.293000E-7	6.050122E-3
1.293500E-7	6.036418E-3
1.294000E-7	6.050122E-3
1.294500E-7	6.056974E-3
1.295000E-7	6.080955E-3
1.295500E-7	6.142621E-3
1.296000E-7	6.197435E-3
1.296500E-7	6.224842E-3
1.297000E-7	6.238546E-3
1.297500E-7	6.241972E-3
1.298000E-7	6.235120E-3
1.298500E-7	6.180306E-3
1.299000E-7	6.080955E-3
1.299500E-7	5.981604E-3
1.300000E-7	5.906235E-3
1.300500E-7	5.827439E-3
1.301000E-7	5.752069E-3
1.301500E-7	5.714385E-3
1.302000E-7	5.731514E-3
1.302500E-7	5.782902E-3
1.303000E-7	5.861698E-3
1.303500E-7	5.940493E-3
